issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
"[""2052-1707""]",Pharmacology research & perspectives,,https://bpspubs.onlinelibrary.wiley.com/hub/journal/20521707/author-guidelines.html,https://bpspubs.onlinelibrary.wiley.com/hub/journal/20521707/editorial-board.html,,https://bpspubs.onlinelibrary.wiley.com/journal/20521707,,British Pharmacological Society,American Society for Pharmacology & Experimental Therapeutics,,https://www.bps.ac.uk/,http://www.aspet.org/,,,https://www.wikidata.org/wiki/Q27725410
"[""2052-8817""]",Acute medicine & surgery,,https://onlinelibrary.wiley.com/page/journal/20528817/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20528817/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20528817,,Japanese Association for Acute Medicine,,,https://www.jaam.jp/english/english-top.html,,,,https://www.wikidata.org/wiki/Q73542363
"[""1757-7853"", ""1757-7861""]",Orthopaedic surgery,,https://onlinelibrary.wiley.com/page/journal/17577861/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17577861/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17577861,,Chinese Orthopaedic Association,,,http://www.coachina.org/,,,,https://www.wikidata.org/wiki/Q27723743
"[""2053-1095""]",Veterinary medicine and science,,https://onlinelibrary.wiley.com/page/journal/20531095/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20531095/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20531095,,,,,,,,,https://www.wikidata.org/wiki/Q27727540
"[""1758-2562"", ""1758-2652""]",Journal of the International AIDS Society,,https://onlinelibrary.wiley.com/page/journal/17582652/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17582652/homepage/editorialboard.html,https://www.facebook.com/jiasociety/,https://onlinelibrary.wiley.com/journal/17582652,,International AIDS Society,,,https://www.iasociety.org/,,,https://twitter.com/jiasociety,https://www.wikidata.org/wiki/Q6296158
"[""1759-7714"", ""1759-7706""]",Thoracic cancer,,https://onlinelibrary.wiley.com/page/journal/17597714/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17597714/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17597714,,,,,,,,,https://www.wikidata.org/wiki/Q26842004
"[""2054-1058""]",Nursing open,,https://onlinelibrary.wiley.com/page/journal/20541058/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20541058/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20541058,,,,,,,,https://twitter.com/nursingopen,https://www.wikidata.org/wiki/Q27727412
"[""1868-0054"", ""1439-9598""]",Nachrichten aus der Chemie,,,,,https://onlinelibrary.wiley.com/journal/18680054,,,,,,,,,https://www.wikidata.org/wiki/Q1723578
"[""2054-4049""]",Geo,Geo: Geography and Environment,https://rgs-ibg.onlinelibrary.wiley.com/page/journal/20544049/homepage/forauthors.html,https://rgs-ibg.onlinelibrary.wiley.com/page/journal/20544049/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20544049,,,,,,,,,https://www.wikidata.org/wiki/Q27726217
"[""1878-0261"", ""1574-7891""]",Molecular oncology,,https://febs.onlinelibrary.wiley.com/hub/journal/18780261/journal-menu/author-guidelines,https://febs.onlinelibrary.wiley.com/hub/journal/18780261/editorial-board,,https://febs.onlinelibrary.wiley.com/journal/18780261,,,,,,,,https://twitter.com/moloncology,https://www.wikidata.org/wiki/Q2190736
"[""2055-2238""]",Obesity science & practice,,https://onlinelibrary.wiley.com/page/journal/20552238/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20552238/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20552238,,World Obesity Federation,The Obesity Society,,http://www.worldobesity.org/,http://www.obesity.org/,,,https://www.wikidata.org/wiki/Q27727144
"[""1880-4276"", ""1883-2148""]",Journal of arrhythmia,,https://onlinelibrary.wiley.com/page/journal/18832148/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/18832148/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/18832148,,Japanese Heart Rhythm Society,Asia Pacific Heart Rhythm Society,,http://new.jhrs.or.jp/en/,http://www.aphrs.org/,,https://twitter.com/aphrs_jhrs_joa,https://www.wikidata.org/wiki/Q26841910
"[""1932-8737"", ""0160-9289""]",Clinical cardiology,,https://onlinelibrary.wiley.com/page/journal/19328737/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/19328737/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/19328737,,,,,,,,,https://www.wikidata.org/wiki/Q4502312
"[""2055-4877""]",The depositional record,,https://onlinelibrary.wiley.com/page/journal/20554877/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20554877/homepage/editors.html,,https://onlinelibrary.wiley.com/journal/20554877,,International Association of Sedimentologists,,,http://www.sedimentologists.org/,,,https://twitter.com/depositrecord,https://www.wikidata.org/wiki/Q50815223
"[""1934-2500"", ""1934-2616""]",Current protocols in cell biology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19342616,,,,,,,,,https://www.wikidata.org/wiki/Q27721530
"[""2055-5822""]",ESC heart failure,,https://onlinelibrary.wiley.com/page/journal/20555822/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20555822/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20555822,,European Society of Cardiology,,,https://www.escardio.org/,,,,https://www.wikidata.org/wiki/Q27727376
"[""1934-340X"", ""1934-3396""]",Current protocols in bioinformatics,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/1934340x,,,,,,,,,https://www.wikidata.org/wiki/Q26842707
"[""2056-3485""]",Remote sensing in ecology and conservation,,https://zslpublications.onlinelibrary.wiley.com/hub/journal/20563485/author-guidelines,https://zslpublications.onlinelibrary.wiley.com/hub/journal/20563485/editorial-board,,https://onlinelibrary.wiley.com/journal/20563485,,,,,,,,,https://www.wikidata.org/wiki/Q50815342
"[""1934-3639"", ""1934-3647""]",Current protocols in molecular biology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19343647,,,,,,,,,https://www.wikidata.org/wiki/Q26841809
"[""2056-3744""]",Evolution letters,,https://onlinelibrary.wiley.com/page/journal/20563744/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20563744/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20563744,,Society for the Study of Evolution (SSE),European Society for Evolutionary Biology (ESEB),,http://www.evolutionsociety.org/,https://eseb.org/,,https://twitter.com/EvolLetters,https://www.wikidata.org/wiki/Q50815340
"[""1934-3663"", ""1934-3655""]",Current protocols in protein science,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19343663,,,,,,,,,https://www.wikidata.org/wiki/Q26841923
"[""2056-4538""]",The journal of pathology,,https://onlinelibrary.wiley.com/page/journal/10969896/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10969896/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10969896,,The Pathological Society,,,http://www.pathsoc.org/,,,https://twitter.com/jpathology,https://www.wikidata.org/wiki/Q400296
"[""1934-368X"", ""1934-3671""]",Current protocols in immunology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/1934368x,,,,,,,,,https://www.wikidata.org/wiki/Q26867023
"[""2056-6646""]",Global challenges,,https://onlinelibrary.wiley.com/page/journal/20566646/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/20566646/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20566646,,,,,,,,,https://www.wikidata.org/wiki/Q73903801
"[""2057-4347""]",Clinical and experimental dental research,,https://onlinelibrary.wiley.com/page/journal/20574347/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20574347/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20574347,,,,,,,,,https://www.wikidata.org/wiki/Q50815322
"[""1934-8258"", ""1934-8266""]",Current protocols in human genetics,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19348258,,,,,,,,,https://www.wikidata.org/wiki/Q26842512
"[""2059-3031""]",World employment and social outlook,,https://onlinelibrary.wiley.com/page/journal/20593031/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/20593031/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/20593031,,International Labour Organization,,,https://www.ilo.org/,,,,https://www.wikidata.org/wiki/Q73542433
"[""1934-8282"", ""1934-8290""]",Current protocols in pharmacology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19348290,,,,,,,,,https://www.wikidata.org/wiki/Q27722425
"[""2150-8925""]",Ecosphere,,https://esajournals.onlinelibrary.wiley.com/hub/journal/21508925/resources/author-guidelines-ECS2,https://esajournals.onlinelibrary.wiley.com/hub/journal/21508925/editorial-board/editorial-board,,https://esajournals.onlinelibrary.wiley.com/journal/21508925,,Ecological Society of America,,,https://www.esa.org/,,,https://twitter.com/esaecosphere,https://www.wikidata.org/wiki/Q1282144
"[""1934-8533"", ""1934-8525""]",Current protocols in microbiology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19348533,,,,,,,,,https://www.wikidata.org/wiki/Q26842441
"[""2160-4762""]",Current protocols in chemical biology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/21604762,,,,,,,,,https://www.wikidata.org/wiki/Q27723664
"[""1934-8584"", ""1934-8576""]",Current protocols in neuroscience,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19348576,,,,,,,,,https://www.wikidata.org/wiki/Q27721712
"[""2161-2617""]",Current protocols in mouse biology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/21612617,,,,,,,,,https://www.wikidata.org/wiki/Q27723711
"[""2162-3279""]",Brain and behavior,,https://onlinelibrary.wiley.com/page/journal/21579032/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/21579032/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/21579032,,,,,,,,,https://www.wikidata.org/wiki/Q20708466
"[""2163-8306""]",CPT: pharmacometrics & systems pharmacology,,https://ascpt.onlinelibrary.wiley.com/page/journal/21638306/guidetoauthors?,https://ascpt.onlinelibrary.wiley.com/hub/journal/21638306/editorial-board/editorial-leadership,,https://ascpt.onlinelibrary.wiley.com/journal/21638306,,,,,,,,,https://www.wikidata.org/wiki/Q27724610
"[""2168-0450""]",Applications in plant sciences,,https://bsapubs.onlinelibrary.wiley.com/hub/journal/15372197/homepage/forauthors,https://bsapubs.onlinelibrary.wiley.com/hub/journal/21680450/homepage/editorialboard,,https://bsapubs.onlinelibrary.wiley.com/journal/21680450,,,,,,,,,https://www.wikidata.org/wiki/Q27724431
"[""2191-1363""]",ChemistryOpen,,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/21911363/author-guidelines,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/21911363/editorial-board,,https://onlinelibrary.wiley.com/journal/21911363,,,,,,,,,https://www.wikidata.org/wiki/Q19277289
"[""2198-3844""]",Advanced science,,https://onlinelibrary.wiley.com/page/journal/21983844/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/21983844/homepage/2749_edbd.html,,https://onlinelibrary.wiley.com/journal/21983844,,,,,,,,,https://www.wikidata.org/wiki/Q25340053
"[""1934-9262"", ""1934-9254""]",Current protocols in toxicology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19349262,,,,,,,,,https://www.wikidata.org/wiki/Q26854015
"[""2199-692X""]",ChemNanoMat,,https://onlinelibrary.wiley.com/page/journal/2199692x/homepage/2761_authors.html,https://onlinelibrary.wiley.com/page/journal/2199692x/homepage/2761_edbd.html,https://www.facebook.com/ChemNanoMat/,https://onlinelibrary.wiley.com/journal/2199692x,,Asian Chemical Editorial Society,,,http://www.aces-chemistry-society-publishing.org/,,,https://twitter.com/chemnanomat,https://www.wikidata.org/wiki/Q53952031
"[""1934-9289"", ""1934-9270""]",Current protocols in nucleic acid chemistry,,,,,https://onlinelibrary.wiley.com/journal/19349289,,,,,,,,,https://www.wikidata.org/wiki/Q26867044
"[""2211-5463""]",FEBS open bio,,https://febs.onlinelibrary.wiley.com/hub/journal/22115463/journal-menu/author-guidelines,https://febs.onlinelibrary.wiley.com/journal/22115463#,,https://onlinelibrary.wiley.com/journal/22115463,,,,,,,,,https://www.wikidata.org/wiki/Q27724062
"[""1934-9297"", ""1934-9300""]",Current protocols in cytometry,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19349300,,,,,,,,,https://www.wikidata.org/wiki/Q27721911
"[""2324-9269""]",Molecular genetics & genomic medicine,,https://onlinelibrary.wiley.com/page/journal/23249269/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23249269/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23249269,,,,,,,,,https://www.wikidata.org/wiki/Q27724709
"[""1936-5209"", ""1940-3496""]",Journal of plant registrations,,,https://acsess.onlinelibrary.wiley.com/journal/19403496/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/19403496,,,,,,,,,https://www.wikidata.org/wiki/Q2207654
"[""2328-4277""]",Earth's future,,,https://agupubs.onlinelibrary.wiley.com/hub/journal/23284277/editorial-board/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/23284277,,,,,,,,,https://www.wikidata.org/wiki/Q27990866
"[""1936-704X"", ""1936-7031""]",Journal of contemporary water research & education,,,,,https://onlinelibrary.wiley.com/journal/1936704x,,,,,,,,,
"[""2328-9503""]",Annals of clinical and translational neurology,,https://onlinelibrary.wiley.com/page/journal/23289503/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23289503/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23289503,,American Neurological Association,Child Neurology Society,,https://myana.org/,https://www.childneurologysociety.org/,,,https://www.wikidata.org/wiki/Q27725312
"[""1941-7322"", ""1938-8969""]",Current protocols in stem cell biology,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,,https://currentprotocols.onlinelibrary.wiley.com/journal/19388969,,,,,,,,,https://www.wikidata.org/wiki/Q15760027
"[""2330-7625""]",Student anthropologist,,,,,https://anthrosource.onlinelibrary.wiley.com/journal/23307625,,,,,,,,,
"[""1944-799X"", ""0048-6604""]",Radio science,,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/1944799X/editorial-board/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/1944799x,,,,,,,,,https://www.wikidata.org/wiki/Q2079352
"[""2330-8516""]",ETS research report series,,https://onlinelibrary.wiley.com/page/journal/23308516/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23308516/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23308516,,ETS,,,https://www.ets.org/,,,,https://www.wikidata.org/wiki/Q96326140
"[""1945-6263"", ""1094-3757""]",Enrollment management report,,https://onlinelibrary.wiley.com/page/journal/19456263/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/19456263/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/19456263,,,,,,,,,https://www.wikidata.org/wiki/Q59556485
"[""2333-5084""]",Earth and space science,,https://www.agu.org/Publish-with-AGU/Publish/#1,https://agupubs.onlinelibrary.wiley.com/hub/journal/23335084/editorial-board.html,,https://agupubs.onlinelibrary.wiley.com/journal/23335084,,,,,,,,,https://www.wikidata.org/wiki/Q73378513
"[""2352-8729""]",Alzheimer's & dementia,"Alzheimer’s & Dementia: Diagnosis, Assessment & Disease Monitoring (DADM)",https://alz-journals.onlinelibrary.wiley.com/hub/journal/23528729/homepage/author-guidelines,https://alz-journals.onlinelibrary.wiley.com/hub/journal/23528729/homepage/editorial-board,,https://alz-journals.onlinelibrary.wiley.com/journal/23528729,,Alzheimer’s Association,,,https://www.alz.org/,,,,https://www.wikidata.org/wiki/Q27726390
"[""1948-7134"", ""1081-1710""]",Journal of vector ecology,,,,,https://onlinelibrary.wiley.com/journal/19487134,,Society for Vector Ecology,,,http://www.sove.org/,,,,https://www.wikidata.org/wiki/Q15759325
"[""2040-1116"", ""2040-1124""]",Journal of diabetes investigation,,https://onlinelibrary.wiley.com/page/journal/20401124/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20401124/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20401124,,Asian Association for the Study of Diabetes (AASD),,,http://www.aa-sd.org/,,,,https://www.wikidata.org/wiki/Q28207066
"[""2352-8737""]",Alzheimer's & dementia,Alzheimer's & Dementia: Translational Research & Clinical Interventions,https://alz-journals.onlinelibrary.wiley.com/hub/journal/23528737/homepage/author-guidelines,https://alz-journals.onlinelibrary.wiley.com/hub/journal/23528737/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/23528737,,alzheimer's association,,,https://www.alz.org/,,,,https://www.wikidata.org/wiki/Q27726239
"[""2041-7942"", ""0025-5793""]",Mathematika,,https://londmathsoc.onlinelibrary.wiley.com/hub/journal/20417942/author-guidelines,https://londmathsoc.onlinelibrary.wiley.com/hub/journal/20417942/editorial-board,,https://londmathsoc.onlinelibrary.wiley.com/journal/20417942,,London Mathematical Society,,,https://www.lms.ac.uk/,,,,https://www.wikidata.org/wiki/Q15761027
"[""2378-2242""]",Limnology and oceanography letters,,https://aslopubs.onlinelibrary.wiley.com/hub/journal/23782242/about/author-guidelines,https://aslopubs.onlinelibrary.wiley.com/hub/journal/23782242/editorial-board/editorial-board,,https://aslopubs.onlinelibrary.wiley.com/journal/23782242,,,,,,,,,https://www.wikidata.org/wiki/Q50817254
"[""2044-835X"", ""0261-510X""]",British journal of developmental psychology,,https://bpspsychub.onlinelibrary.wiley.com/hub/journal/2044835x/homepage/forauthors.html,https://bpspsychub.onlinelibrary.wiley.com/hub/journal/2044835x/homepage/editorialboard.html,,https://bpspsychub.onlinelibrary.wiley.com/journal/2044835x,,British Psychological Society,,,https://www.bps.org.uk/,,,,https://www.wikidata.org/wiki/Q4970193
"[""2378-8038""]",Laryngoscope investigative otolaryngology,,https://onlinelibrary.wiley.com/page/journal/23788038/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23788038/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23788038,,The Triological Society,,,http://www.triological.org/,,,,https://www.wikidata.org/wiki/Q50817247
"[""2047-2900"", ""2047-2897""]",Practical diabetes,,https://wchh.onlinelibrary.wiley.com/hub/journal/20472900/homepage/author-guidelines,https://wchh.onlinelibrary.wiley.com/hub/journal/20472900/homepage/editorial-board,,https://wchh.onlinelibrary.wiley.com/journal/20472900,,,,,,,,https://twitter.com/pracdiabetes,https://www.wikidata.org/wiki/Q59556563
"[""2048-4151"", ""2048-416X""]",Impact,,https://onlinelibrary.wiley.com/page/journal/2048416x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/2048416x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/2048416x,,,,,,,,,https://www.wikidata.org/wiki/Q96708427
"[""2050-6414"", ""2050-6406""]",United European Gastroenterology journal,,https://onlinelibrary.wiley.com/page/journal/20506414/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/20506414/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/20506414,,United European Gastroenterology,,,https://ueg.eu/,,,,https://www.wikidata.org/wiki/Q26842468
"[""2379-6146""]",Learning health systems,,https://onlinelibrary.wiley.com/page/journal/23796146/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23796146/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23796146,,University of Michigan,,,https://umich.edu/,,,,https://www.wikidata.org/wiki/Q50817246
"[""2051-3895"", ""2051-3909""]",Journal of medical radiation sciences,,https://onlinelibrary.wiley.com/page/journal/20513909/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20513909/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20513909,,Australian Society of Medical Imaging and Radiation Therapy,New Zealand Institute of Medical Radiation Technology,,https://www.asmirt.org/,http://nzimrt.co.nz/,,https://twitter.com/jmrsjournal,https://www.wikidata.org/wiki/Q26842865
"[""2379-8068""]",Current protocols in plant biology,,,,,https://onlinelibrary.wiley.com/journal/23798068,,,,,,,,,https://www.wikidata.org/wiki/Q96319514
"[""2096-3726"", ""2574-2272""]",Pediatric investigation,,https://onlinelibrary.wiley.com/page/journal/25742272/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/25742272/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/25742272,,Chinese Medical Association,,,https://en.cma.org.cn/,,,,https://www.wikidata.org/wiki/Q73542391
"[""2380-6761""]",Bioengineering & translational medicine,,https://aiche.onlinelibrary.wiley.com/hub/journal/23806761/homepage/forauthors.html,https://aiche.onlinelibrary.wiley.com/hub/journal/23806761/homepage/editorialboard.html,,https://aiche.onlinelibrary.wiley.com/journal/23806761,,,,,,,,,https://www.wikidata.org/wiki/Q50817291
"[""2096-9570"", ""2637-9368""]",Carbon energy,,https://onlinelibrary.wiley.com/page/journal/26379368/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26379368/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26379368,,,,,,,,,https://www.wikidata.org/wiki/Q96699554
"[""2397-9070""]",JGH open,,https://onlinelibrary.wiley.com/page/journal/23979070/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23979070/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23979070,,Journal of Gastroenterology and Hepatology Foundation (JGHF),,,http://www.jghfoundation.org.au/about.html,,,,https://www.wikidata.org/wiki/Q73542379
"[""2398-7324""]",Precision radiation oncology,,https://onlinelibrary.wiley.com/page/journal/23987324/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23987324/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23987324,,Sino-American Network for Therapeutic Radiology and Oncology,Chinese Anti-Cancer Association,,https://www.santro.org/,http://www.caca.org.cn/english/,,,https://www.wikidata.org/wiki/Q96320267
"[""2157-6580"", ""2157-6564""]",Stem cells translational medicine,,https://stemcellsjournals.onlinelibrary.wiley.com/hub/journal/21576580/about/information-for-authors,https://stemcellsjournals.onlinelibrary.wiley.com/hub/journal/21576580/editorial-board/editorial-board,https://www.facebook.com/StemCellsTM/,https://stemcellsjournals.onlinelibrary.wiley.com/journal/21576580,https://www.linkedin.com/company/stem-cells-translational-medicine,,,,,,,https://twitter.com/stemcellstm,https://www.wikidata.org/wiki/Q26842216
"[""2398-8835""]",Health science reports,,https://onlinelibrary.wiley.com/page/journal/23988835/homepage/forauthors,https://onlinelibrary.wiley.com/page/journal/23988835/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23988835,,,,,,,,https://twitter.com/hsr_journal,https://www.wikidata.org/wiki/Q96320543
"[""2160-7648"", ""2160-763X""]",Clinical pharmacology in drug development,,https://accp1.onlinelibrary.wiley.com/hub/journal/21607648/author-guidelines,,,https://accp1.onlinelibrary.wiley.com/journal/21607648,,American College of Clinical Pharmacology,,,https://accp1.org/,,,,https://www.wikidata.org/wiki/Q27726600
"[""2398-9238""]","Endocrinology, diabetes & metabolism",,https://onlinelibrary.wiley.com/page/journal/23989238/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23989238/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23989238,,,,,,,,,https://www.wikidata.org/wiki/Q96320251
"[""2161-4296"", ""0028-1522""]",Navigation,,https://onlinelibrary.wiley.com/page/journal/21614296/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/21614296/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/21614296,,Institute of Navigation,,,https://www.ion.org/,,,,https://www.wikidata.org/wiki/Q15816566
"[""2470-9239""]",Epilepsia open,,https://onlinelibrary.wiley.com/page/journal/24709239/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/24709239/homepage/editorialboard.html,https://www.facebook.com/EpilepsiaOpen/,https://onlinelibrary.wiley.com/journal/24709239,,International League Against Epilepsy,,,http://www.ilae.org/,,,https://twitter.com/epilepsiaopen,https://www.wikidata.org/wiki/Q50817756
"[""2168-8273"", ""2168-8281""]",Natural sciences education,,https://www.agronomy.org/publications/journals/author-resources,https://acsess.onlinelibrary.wiley.com/journal/21688281/editorial-board/editorial-board,,https://onlinelibrary.wiley.com/journal/21688281,,American Society of Agronomy,,,https://www.agronomy.org/,,,,https://www.wikidata.org/wiki/Q96719398
"[""2471-1403""]",Geohealth,,https://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/24711403/editorial-board.html,https://www.facebook.com/AGUgeohealth/,https://agupubs.onlinelibrary.wiley.com/journal/24711403,,,,,,,,https://twitter.com/agugeohealth,https://www.wikidata.org/wiki/Q96319967
"[""2169-8953"", ""2169-8961""]",Journal of geophysical research,Journal of Geophysical Research: Biogeosciences,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/21698961/editorial-board,,https://onlinelibrary.wiley.com/journal/21698961,,,,,,,,,https://www.wikidata.org/wiki/Q27725075
"[""2471-254X""]",Hepatology communications,,https://aasldpubs.onlinelibrary.wiley.com/hub/journal/2471254X/about/author-guidelines,https://aasldpubs.onlinelibrary.wiley.com/hub/journal/2471254X/editorial-board/editorial-board,,https://aasldpubs.onlinelibrary.wiley.com/journal/2471254x,,AASLD,,,https://www.aasld.org/,,,https://twitter.com/hepcommjournal,https://www.wikidata.org/wiki/Q50817751
"[""2169-897X"", ""2169-8996""]",Journal of geophysical research,Journal of Geophysical Research: Atmospheres,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/21698996/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/21698996,,,,,,,,,https://www.wikidata.org/wiki/Q27724309
