issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
0147-5916,Cognitive therapy and research,,https://www.springer.com/journal/10608/submission-guidelines,https://www.springer.com/journal/10608/editors,,https://www.springer.com/journal/10608,,,,,,,,,https://www.wikidata.org/wiki/Q15758459
0020-5346,Intereconomics,,https://www.springer.com/journal/10272/submission-guidelines,https://www.springer.com/journal/10272/editors,,https://www.springer.com/journal/10272,,Leibniz Information Centre,CEPS - Centre for European Policy Studies,,https://www.zbw.eu/en/,https://www.ceps.eu/,,https://twitter.com/intereconomics_,https://www.wikidata.org/wiki/Q1665993
1864-5909,Evolutionary intelligence,,https://www.springer.com/journal/12065/submission-guidelines,https://www.springer.com/journal/12065/editors,,https://www.springer.com/journal/12065,,,,,,,,,https://www.wikidata.org/wiki/Q15754559
1865-3553,Zeitschrift für Grundschulforschung,,https://www.springer.com/journal/42278/submission-guidelines,https://www.springer.com/journal/42278/editors,,https://link.springer.com/journal/42278,,,,,,,,,https://www.wikidata.org/wiki/Q55843041
0340-5443,Behavioral ecology and sociobiology (Print),Behavioral Ecology and Sociobiology,https://www.springer.com/journal/265/submission-guidelines,https://www.springer.com/journal/265/editors,,https://www.springer.com/journal/265,,,,,,,,,https://www.wikidata.org/wiki/Q4034969
2510-2877,Lightweight design worldwide,,,,,https://link.springer.com/journal/41777/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q96725337
1673-7393,Frontiers of Energy and Power Engineering in China,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96327944
1557-1939,Journal of superconductivity and novel magnetism,,https://www.springer.com/journal/10948/submission-guidelines,https://www.springer.com/journal/10948/editors,,https://www.springer.com/journal/10948,,,,,,,,,https://www.wikidata.org/wiki/Q15750649
0004-069X,Archivum Immunologiae et Therapiae Experimentalis,,https://www.springer.com/journal/5/submission-guidelines,https://www.springer.com/journal/5/editors,,https://www.springer.com/journal/5,,The Ludwik Hirszfeld Institute of Immunology and Experimental Therapy,,,https://www.iitd.pan.wroc.pl/en/Institute/,,,,https://www.wikidata.org/wiki/Q15760838
2509-4262,PharmacoEconomics - open,,https://www.springer.com/journal/41669/submission-guidelines,https://www.springer.com/journal/41669/editors,,https://link.springer.com/journal/41669,,,,,,,,,https://www.wikidata.org/wiki/Q27056937
1976-0485,International journal of concrete structures and materials,,https://ijcsm.springeropen.com/submission-guidelines,https://ijcsm.springeropen.com/about/editorial-board,,https://link.springer.com/journal/40069,,,,,,,,,https://www.wikidata.org/wiki/Q50668214
0324-4652,Neohelicon (Print),Neohelicon,https://www.springer.com/journal/11059/submission-guidelines,https://www.springer.com/journal/11059/editors,,https://link.springer.com/journal/11059,,Akadémiai Kiadó,,,https://akjournals.com/view/journals/11192/11192-overview.xml?rskey=yzIgbN&result=77,,,,https://www.wikidata.org/wiki/Q15758764
1382-4406,Management kinderopvang,,,https://www.springer.com/journal/41190/editors,,https://www.springer.com/journal/41190,,,,,,,,,https://www.wikidata.org/wiki/Q96727018
0029-568X,The Nucleus,,https://www.springer.com/journal/13237/submission-guidelines,https://www.springer.com/journal/13237/editors,,https://link.springer.com/journal/13237,,,,,,,,,https://www.wikidata.org/wiki/Q27714222
2366-0058,Abdominal radiology,,https://www.springer.com/journal/261/submission-guidelines,https://www.springer.com/journal/261/editors,,https://link.springer.com/journal/261,,Society of Abdominal Radiology (SAR),European Society of Gastrointestinal and Abdominal Radiology (ESGAR),European Society of Urogenital Radiology (ESUR),https://www.abdominalradiology.org/default.aspx,https://www.esgar.org/,http://www.esur.org/,,https://www.wikidata.org/wiki/Q27727105
0921-898X,Small business economics,,https://www.springer.com/journal/11187/submission-guidelines,https://www.springer.com/journal/11187/editors,,https://www.springer.com/journal/11187,,,,,,,,https://twitter.com/sbejournal,https://www.wikidata.org/wiki/Q7542688
1349-0222,Journal of echocardiography,,https://www.springer.com/journal/12574/submission-guidelines,https://www.springer.com/journal/12574/editors,,https://www.springer.com/journal/12574,,Japanese Society of Echocardiography,,,http://www.jse.gr.jp/en/index.html,,,,https://www.wikidata.org/wiki/Q27724086
0922-680X,Journal of regulatory economics,,https://www.springer.com/journal/11149/submission-guidelines,https://www.springer.com/journal/11149/editors,,https://www.springer.com/journal/11149,,,,,,,,,https://www.wikidata.org/wiki/Q15753540
0393-5965,Aerobiologia,,https://www.springer.com/journal/10453/submission-guidelines,https://www.springer.com/journal/10453/editors,,https://www.springer.com/journal/10453,,,,,,,,,https://www.wikidata.org/wiki/Q2189118
2195-6014,Rare cancers and therapy,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27727302
0340-2118,European journal of applied microbiology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96326298
1019-7168,Advances in computational mathematics,,https://www.springer.com/journal/10444/submission-guidelines,https://www.springer.com/journal/10444/editors,,https://www.springer.com/journal/10444,,,,,,,,,https://www.wikidata.org/wiki/Q13428416
2211-3037,Tijdschrift voor urologie,,https://www.springer.com/journal/13629/submission-guidelines,https://www.springer.com/journal/13629/editors,,https://link.springer.com/journal/13629,,,,,,,,,https://www.wikidata.org/wiki/Q96334455
1387-2176,Biomedical microdevices,,https://www.springer.com/journal/10544/submission-guidelines,https://www.springer.com/journal/10544/editors,,https://www.springer.com/journal/10544,,,,,,,,,https://www.wikidata.org/wiki/Q4915116
0894-9875,Foundations of physics letters,,,,,https://link.springer.com/journal/10702/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q91450645
0169-3816,Journal of cross-cultural gerontology,,https://www.springer.com/journal/10823/submission-guidelines,https://www.springer.com/journal/10823/editors,,https://www.springer.com/journal/10823,,,,,,,,,https://www.wikidata.org/wiki/Q6295064
1065-1047,Behavior analysis & social action,,,,,https://link.springer.com/journal/43038,,,,,,,,,https://www.wikidata.org/wiki/Q96695463
0147-2011,Society,,https://www.springer.com/journal/12115/submission-guidelines,https://www.springer.com/journal/12115/editors,,https://www.springer.com/journal/12115,,,,,,,,,https://www.wikidata.org/wiki/Q7552007
0167-9945,International journal of clinical monitoring and computing,,,,,https://link.springer.com/journal/12521,,,,,,,,,
2199-384X,Shape memory and superelasticity,,https://www.springer.com/journal/40830/submission-guidelines,https://www.springer.com/journal/40830/editors,,https://www.springer.com/journal/40830,,ASM International,The International Organization on Shape Memory and Superelastic Technologies,,https://www.asminternational.org/,https://www.asminternational.org/web/smst/,,,https://www.wikidata.org/wiki/Q96730788
0017-9604,Heilberufe,,https://www.springer.com/journal/58/submission-guidelines,https://www.springer.com/journal/58/editors,,https://www.springer.com/journal/58,,,,,,,,,https://www.wikidata.org/wiki/Q1029592
0340-255X,Progress in colloid & polymer science,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15763815
2730-7212,Forum Kinder- und Jugendsport,,https://www.springer.com/journal/43594/submission-guidelines,https://www.springer.com/journal/43594/editors,,https://www.springer.com/journal/43594,,Deutsche Sportjugend (dsj) im Deutschen Olympischen Sportbund e.V. (DOSB),,,https://www.dsj.de/,,,,
1081-1753,Journal of African American men,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96658034
1042-1726,Journal of computing in higher education,,https://www.springer.com/journal/12528/submission-guidelines,https://www.springer.com/journal/12528/editors,,https://www.springer.com/journal/12528,,,,,,,,https://twitter.com/jcheresearch,https://www.wikidata.org/wiki/Q15757644
0002-6018,Allgemeines statistisches Archiv,,,,,,,,,,,,,,
0269-0136,International journal of mining and geological engineering,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96713987
0172-0643,Pediatric cardiology (Journal. Print),Pediatric cardiology,https://www.springer.com/journal/246/submission-guidelines,https://www.springer.com/journal/246/editors,,https://link.springer.com/journal/246,,,,,,,,,https://www.wikidata.org/wiki/Q2232591
0948-4280,Journal of marine science and technology,,https://www.springer.com/journal/773/submission-guidelines,https://www.springer.com/journal/773/editors,,https://www.springer.com/journal/773,,Japan Society of Naval Architects and Ocean Engineers (JASNAOE),,,https://www.jasnaoe.or.jp/en/,,,,https://www.wikidata.org/wiki/Q15765797
1046-8374,Criminal law forum,,https://www.springer.com/journal/10609/submission-guidelines,https://www.springer.com/journal/10609/editors,,https://link.springer.com/journal/10609,,,,,,,,,https://www.wikidata.org/wiki/Q15749757
0933-5846,Archive for mathematical logic (Print),Archive for Mathematical Logic,https://www.springer.com/journal/153/submission-guidelines,https://www.springer.com/journal/153/editors,,https://www.springer.com/journal/153,,,,,,,,,https://www.wikidata.org/wiki/Q4787265
1342-078X,Environmental health and preventive medicine,,https://environhealthprevmed.biomedcentral.com/submission-guidelines,https://environhealthprevmed.biomedcentral.com/about/editorial-board,,https://link.springer.com/journal/12199,,,,,,,,,https://www.wikidata.org/wiki/Q15749802
0190-9320,Political behavior,,https://www.springer.com/journal/11109/submission-guidelines,https://www.springer.com/journal/11109/editors,,https://link.springer.com/journal/11109,,"Elections, Public Opinion and Voting Behavior",,,https://connect.apsanet.org/s32/,,,,https://www.wikidata.org/wiki/Q15759181
0921-5832,Tijdschrift voor verzorgenden,TvV Tijdschrift voor Verzorgenden,https://www.springer.com/journal/41183/contact-the-journal,https://www.springer.com/journal/41183/editors,,https://www.springer.com/journal/41183,,,,,,,,,https://www.wikidata.org/wiki/Q96320793
0916-7005,Japan journal of industrial and applied mathematics,,https://www.springer.com/journal/13160/submission-guidelines,https://www.springer.com/journal/13160/editors,,https://link.springer.com/journal/13160,,The Japan Society for Industrial and Applied Mathematics,,,https://www2.jsiam.org/en/,,,,https://www.wikidata.org/wiki/Q15762376
2093-5552,Journal of pharmaceutical investigation,,https://www.springer.com/journal/40005/submission-guidelines,https://www.springer.com/journal/40005/editors,,https://link.springer.com/journal/40005,,The Korean Society of Pharmaceutical Sciences and Technology,,,http://www.kspst.or.kr/,,,,https://www.wikidata.org/wiki/Q96320097
0301-0449,Pediatric radiology,,https://www.springer.com/journal/247/submission-guidelines,https://www.springer.com/journal/247/editors,,https://www.springer.com/journal/247,,European Society of Paediatric Radiology (ESPR),The Society for Pediatric Radiology (SPR),Asian and Oceanic Society for Paediatric Radiology (AOSPR),http://www.espr.org/,https://www.pedrad.org/,http://www.aospr.org/,https://twitter.com/pedradjournal,https://www.wikidata.org/wiki/Q7159214
1617-416X,Mycological progress,,https://www.springer.com/journal/11557/submission-guidelines,https://www.springer.com/journal/11557/editors,,https://www.springer.com/journal/11557,,,,,,,,,https://www.wikidata.org/wiki/Q15758799
1735-6814,International journal of plant production,,https://www.springer.com/journal/42106/submission-guidelines,https://www.springer.com/journal/42106/editors,,https://www.springer.com/journal/42106,,,,,,,,,https://www.wikidata.org/wiki/Q2396656
0731-8235,Clinical reviews in allergy,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27710270
0920-5047,Soviet journal of physical oceanography,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96333789
0046-8991,Indian journal of microbiology,,https://www.springer.com/journal/12088/submission-guidelines,https://www.springer.com/journal/12088/editors,,https://link.springer.com/journal/12088,,,,,,,,,https://www.wikidata.org/wiki/Q15749843
0342-2380,Sportwissenschaft,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96333869
1066-2316,American journal of criminal justice,,https://www.springer.com/journal/12103/submission-guidelines,https://www.springer.com/journal/12103/editors,,https://www.springer.com/journal/12103,,Southern Criminal Justice Association,,,https://www.southerncj.org/,,,,https://www.wikidata.org/wiki/Q15751783
1387-5817,Neuropraxis,,,,,https://link.springer.com/journal/12474,,,,,,,,,https://www.wikidata.org/wiki/Q96718604
0174-7398,Virchows Archiv,,https://www.springer.com/journal/428/submission-guidelines,https://www.springer.com/journal/428/editors,,https://link.springer.com/journal/428,,European Society of Pathology,,,http://esp-pathology.org/,,,,https://www.wikidata.org/wiki/Q19059548
0930-7575,Climate dynamics,,https://www.springer.com/journal/382/submission-guidelines,https://www.springer.com/journal/382/editors,,https://www.springer.com/journal/382,,,,,,,,,https://www.wikidata.org/wiki/Q5133433
0289-2316,Japanese journal of mathematics,,,https://www.springer.com/journal/11537/editors,,https://link.springer.com/journal/11537,,Official Journal of the Mathematical Society of Japan,,,https://www.ms.u-tokyo.ac.jp/~toshi/jjm/JJM_HP/jjm-index.htm,,,,https://www.wikidata.org/wiki/Q15458404
0046-5755,Geometriae dedicata,,https://www.springer.com/journal/10711/submission-guidelines,https://www.springer.com/journal/10711/editors,,https://www.springer.com/journal/10711,,,,,,,,,https://www.wikidata.org/wiki/Q5535467
0008-0624,Calcolo,,https://www.springer.com/journal/10092/submission-guidelines,https://www.springer.com/journal/10092/editors,,https://www.springer.com/journal/10092,,Istituto di Informatica e Telematica del Consiglio Nazionale delle Ricerche,,,https://www.iit.cnr.it/en,,,https://twitter.com/calcolojournal,https://www.wikidata.org/wiki/Q15136026
0003-9268,Archiv für mathematische Logik und Grundlagenforschung,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96326860
2197-0025,Theoretical and Experimental Plant Physiology,,https://www.springer.com/journal/40626/submission-guidelines,https://www.springer.com/journal/40626/editors,,https://link.springer.com/journal/40626,,Brazilian Society of Plant Physiology,,,http://sbfv.org.br/,,,,https://www.wikidata.org/wiki/Q96321086
0009-2355,Chemical and petroleum engineering,,https://www.springer.com/journal/10556/submission-guidelines,https://www.springer.com/journal/10556/editors,,https://www.springer.com/journal/10556,,,,,,,,,https://www.wikidata.org/wiki/Q15755365
0026-4695,Minerva,,https://www.springer.com/journal/11024/submission-guidelines,https://www.springer.com/journal/11024/editors,,https://www.springer.com/journal/11024,,,,,,,,,https://www.wikidata.org/wiki/Q15817918
0044-3794,Zeitschrift für Zellforschung und mikroskopische Anatomie,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96734327
1062-1024,Journal of child and family studies,,https://www.springer.com/journal/10826/submission-guidelines,https://www.springer.com/journal/10826/editors,,https://www.springer.com/journal/10826,,,,,,,,,https://www.wikidata.org/wiki/Q15765328
1869-408X,Cardiovascular engineering and technology,,https://www.springer.com/journal/13239/submission-guidelines,https://www.springer.com/journal/13239/editors,,https://www.springer.com/journal/13239,,Biomedical Engineering Society (BMES),,,http://bmes.org,,,https://twitter.com/cvetjournal,https://www.wikidata.org/wiki/Q26841909
0020-5214,Interceram,Interceram - International Ceramic Review,https://www.springer.com/journal/42411/contact-the-journal,,,https://www.springer.com/journal/42411,,,,,,,,,https://www.wikidata.org/wiki/Q96331814
0172-8083,Current genetics,,https://www.springer.com/journal/294/submission-guidelines,https://www.springer.com/journal/294/editors,,https://www.springer.com/journal/294,,,,,,,,,https://www.wikidata.org/wiki/Q15765847
0178-8051,Probability theory and related fields,,https://www.springer.com/journal/440/submission-guidelines,https://www.springer.com/journal/440/editors,,https://www.springer.com/journal/440,,Bachelier Finance Society,Institute of Mathematical Statistics,Bernouilli Society,https://www.bachelierfinance.org/,https://imstat.org/,http://www.bernoulli-society.org/,,https://www.wikidata.org/wiki/Q7246872
0032-0935,Planta,,https://www.springer.com/journal/425/submission-guidelines,https://www.springer.com/journal/425/editors,,https://link.springer.com/journal/425,,,,,,,,,https://www.wikidata.org/wiki/Q15762724
0001-6705,Acta physica Academiae Scientiarum Hungaricae =,Acta physica Academiae Scientiarum Hungaricae,,,,https://link.springer.com/journal/12658/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q52017780
0301-4851,Molecular biology reports,,https://www.springer.com/journal/11033/submission-guidelines,https://www.springer.com/journal/11033/editors,,https://www.springer.com/journal/11033,,,,,,,,,https://www.wikidata.org/wiki/Q15752755
1865-5467,Pneumonews,Pneumo News,,https://www.springer.com/journal/15033/editors,,https://link.springer.com/journal/15033,,,,,,,,,https://www.wikidata.org/wiki/Q96319380
1473-4222,The cerebellum,,https://www.springer.com/journal/12311/submission-guidelines,https://www.springer.com/journal/12311/editors,,https://www.springer.com/journal/12311,,The Society for Research on the Cerebellum,,,http://www.thesrca.org/,,,https://twitter.com/thecerebellum,https://www.wikidata.org/wiki/Q7721969
1058-0468,Journal of assisted reproduction and genetics,,https://www.springer.com/journal/10815/submission-guidelines,https://www.springer.com/journal/10815/editors,,https://link.springer.com/journal/10815,,American Society for Reproductive Medicine,,,https://www.asrm.org/,,,,https://www.wikidata.org/wiki/Q15755113
0171-6468,OR-Spektrum,OR Spectrum,https://www.springer.com/journal/291/submission-guidelines,https://www.springer.com/journal/291/editors,,https://www.springer.com/journal/291,,Gesellschaft für Operations Research e.V.,Nederlands Genootschap voor Besliskunde,,https://www.gor-ev.de/,https://www.ngb-online.nl/,,,https://www.wikidata.org/wiki/Q15761167
0946-3151,Stomatologie,,,,,https://link.springer.com/journal/715/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q15763442
1056-263X,Journal of developmental and physical disabilities,,https://www.springer.com/journal/10882/submission-guidelines,https://www.springer.com/journal/10882/editors,,https://www.springer.com/journal/10882,,,,,,,,,https://www.wikidata.org/wiki/Q15749329
0361-0268,TCA manual,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96738131
2211-3452,"Horticulture, environment and biotechnology",,https://www.springer.com/journal/13580/submission-guidelines,https://www.springer.com/journal/13580/editors,,https://www.springer.com/journal/13580,,Korean Society of Horticultural Science,,,http://www.horticulture.or.kr/,,,,https://www.wikidata.org/wiki/Q27724428
0942-2056,"Knee surgery, sports traumatology, arthroscopy",,https://www.springer.com/journal/167/submission-guidelines,https://www.springer.com/journal/167/editors,,https://link.springer.com/journal/167,,"ESSKA - European Society of Sports Traumatology, Knee Surgery and Arthroscopy","SIGASCOT - Società Italiana di Chirurgia del Ginocchio, Artroscopia, Sport, Cartilagine e Tecnologie Ortopediche","ISAKOS - International Society of Arthroscopy, Knee Surgery and Orthopedic Sports Medicine",https://www.esska.org/,https://www.sigascot.com/site/,https://www.isakos.com/,,https://www.wikidata.org/wiki/Q15716263
2052-773X,The computer games journal,,,,,https://link.springer.com/journal/40869,,,,,,,,,https://www.wikidata.org/wiki/Q96735323
0179-7158,Strahlentherapie und Onkologie,,https://www.springer.com/journal/66/submission-guidelines,https://www.springer.com/journal/66/editors,,https://www.springer.com/journal/66,,German Society for Radiation Oncology (DEGRO),Scientific Association of Swiss Radiation Oncology (SASRO),German Society of Medical Physics,https://www.degro.org/,https://www.sasro.ch/,https://www.dgmp.de/,,https://www.wikidata.org/wiki/Q15724604
0367-1216,European potato journal,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96326472
1073-6085,Molecular biotechnology,,https://www.springer.com/journal/12033/submission-guidelines,https://www.springer.com/journal/12033/editors,,https://www.springer.com/journal/12033,,,,,,,,,https://www.wikidata.org/wiki/Q15761195
1386-1514,Tijdschrift voor verpleeghuisgeneeskunde,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96334456
1861-9681,Der Gastroenterologe,,https://www.springer.com/journal/11377/submission-guidelines,https://www.springer.com/journal/11377/editors,,https://www.springer.com/journal/11377,,,,,,,,,https://www.wikidata.org/wiki/Q96319331
2194-5411,Environment systems & decisions,,https://www.springer.com/journal/10669/submission-guidelines,https://www.springer.com/journal/10669/editors,,https://www.springer.com/journal/10669,,,,,,,,,https://www.wikidata.org/wiki/Q96319338
2190-5738,3 biotech,,https://www.springer.com/journal/13205/submission-guidelines,https://www.springer.com/journal/13205/editors,,https://www.springer.com/journal/13205,,King Abdulaziz City for Science and Technology,,,http://www.kacst.edu.sa/en/about/Pages/default.aspx,,,,https://www.wikidata.org/wiki/Q27723811
2199-3246,Digital experiences in mathematics education,,https://www.springer.com/journal/40751/submission-guidelines,https://www.springer.com/journal/40751/editors,,https://www.springer.com/journal/40751,,,,,,,,,https://www.wikidata.org/wiki/Q96705903
1673-7350,Frontiers of Computer Science in China,,,,,,,,,,,,,,
1073-0508,International journal of the classical tradition,,https://www.springer.com/journal/12138/submission-guidelines,https://www.springer.com/journal/12138/editors,,https://link.springer.com/journal/12138,,,,,,,,,https://www.wikidata.org/wiki/Q15759849
0020-7748,International journal of theoretical physics,,https://www.springer.com/journal/10773/submission-guidelines,https://www.springer.com/journal/10773/editors,,https://www.springer.com/journal/10773,,,,,,,,,https://www.wikidata.org/wiki/Q2400540
0022-0833,Journal of engineering mathematics,,https://www.springer.com/journal/10665/submission-guidelines,https://www.springer.com/journal/10665/editors,,https://www.springer.com/journal/10665,,,,,,,,,https://www.wikidata.org/wiki/Q15749813
1619-1366,Software and systems modeling,,https://www.springer.com/journal/10270/submission-guidelines,https://www.springer.com/journal/10270/editors,,https://link.springer.com/journal/10270,,,,,,,,,https://www.wikidata.org/wiki/Q7554240
0091-0627,Journal of abnormal child psychology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6294714
1134-3060,Archives of computational methods in engineering,,https://www.springer.com/journal/11831/submission-guidelines,https://www.springer.com/journal/11831/editors,,https://www.springer.com/journal/11831,,CIMNE,,,https://www.cimne.com/,,,,https://www.wikidata.org/wiki/Q4787295
1614-7189,Psychiatrie & Psychotherapie,Psychiatrie und Psychotherapie,,,,https://link.springer.com/journal/11326,,,,,,,,,
2167-583X,Current otorhinolaryngology reports,,https://www.springer.com/journal/40136/submission-guidelines,https://www.springer.com/journal/40136/editors,,https://link.springer.com/journal/40136,,,,,,,,,https://www.wikidata.org/wiki/Q27724638
2228-6179,Electrical & computer engineering,,,,,,,,,,,,,,
1875-1342,Biosemiotics,,https://www.springer.com/journal/12304/submission-guidelines,https://www.springer.com/journal/12304/editors,https://www.facebook.com/Biosemiotics/,https://www.springer.com/journal/12304,,International Society for Biosemiotic Studies (ISBS),,,http://www.biosemiotics.org/,,,https://twitter.com/biosemiotics_j,https://www.wikidata.org/wiki/Q26842884
0342-7188,Irrigation science,,https://www.springer.com/journal/271/submission-guidelines,https://www.springer.com/journal/271/editors,,https://link.springer.com/journal/271,,,,,,,,,https://www.wikidata.org/wiki/Q2979638
1547-769X,"Forensic science, medicine and pathology",,https://www.springer.com/journal/12024/submission-guidelines,https://www.springer.com/journal/12024/editors,,https://www.springer.com/journal/12024,,,,,,,,,https://www.wikidata.org/wiki/Q15764130
1442-018X,Journal of religious education,,https://www.springer.com/journal/40839/submission-guidelines,https://www.springer.com/journal/40839/editors,,https://link.springer.com/journal/40839,,Australian Catholic University,,,https://www.acu.edu.au/,,,,https://www.wikidata.org/wiki/Q15750210
0340-5761,Archives of toxicology,,https://www.springer.com/journal/204/submission-guidelines,https://www.springer.com/journal/204/editors,,https://www.springer.com/journal/204,,,,,,,,,https://www.wikidata.org/wiki/Q635837
1661-7738,Journal of fixed point theory and its applications,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15427428
2676-8607,Biologia futura,,https://www.springer.com/journal/42977/submission-guidelines,https://www.springer.com/journal/42977/editors,,https://link.springer.com/journal/42977,,Akadémiai Kiadó,Hungarian Academy of Sciences,,https://akjournals.com/view/journals/019/019-overview.xml?rskey=Xirzql&result=28,https://mta.hu/,,,https://www.wikidata.org/wiki/Q96696209
1070-5503,International journal of behavioral medicine,,https://www.springer.com/journal/12529/submission-guidelines,https://www.springer.com/journal/12529/editors,,https://link.springer.com/journal/12529,,International Society of Behavioral Medicine (ISBM),,,http://www.isbm.info/,,,,https://www.wikidata.org/wiki/Q15752478
0929-1881,Advanced performance materials,,,,,https://link.springer.com/journal/10491,,,,,,,,,
0959-9851,Clinical autonomic research,,https://www.springer.com/journal/10286/submission-guidelines,https://www.springer.com/journal/10286/editors,,https://link.springer.com/journal/10286,,,,,,,,,https://www.wikidata.org/wiki/Q15755245
1935-9748,Current reviews in musculoskeletal medicine,,https://www.springer.com/journal/12178/submission-guidelines,https://www.springer.com/journal/12178/editors,,https://link.springer.com/journal/12178,,,,,,,,,https://www.wikidata.org/wiki/Q26841992
1783-7677,Journal on Multimodal User Interfaces,,https://www.springer.com/journal/12193/submission-guidelines,https://www.springer.com/journal/12193/editors,https://www.facebook.com/jmmui/,https://www.springer.com/journal/12193,,,,,,,,,https://www.wikidata.org/wiki/Q53953566
1610-3653,Environmental chemistry letters,,https://www.springer.com/journal/10311/submission-guidelines,https://www.springer.com/journal/10311/editors,,https://link.springer.com/journal/10311,,The European Association of Chemistry and the Environment (ACE),,,http://www.europeanace.com/index.php,,,,https://www.wikidata.org/wiki/Q15764388
1863-3579,Wiener klinische Wochenschrift,,https://www.springer.com/journal/508/submission-guidelines,https://www.springer.com/journal/508/editors,,https://www.springer.com/journal/508,,Österreichische Gesellschaft für Innere Medizin (ÖGIM),Österreichische Gesellschaft für Pneumologie (ÖGP),Österreichische Kardiologische Gesellschaft (ÖKG),https://www.oegim.at,https://www.ogp.at,http://www.atcardio.at/de/,,https://www.wikidata.org/wiki/Q15759796
0940-6719,European spine journal,,https://www.springer.com/journal/586/submission-guidelines,https://www.springer.com/journal/586/editors,https://www.facebook.com/European-Spine-Journal-Worldwide-Excellence-in-Evidence-480610772110129/,https://www.springer.com/journal/586,https://www.linkedin.com/in/european-spine-journal-07b66b104/,"Official publication of EUROSPINE, The Spine Society of Europe",AO Spine,Austrian Spine Society,https://www.eurospine.org/,"https://aospine.aofoundation.org/#o=News%20Date%20Facet,Descending",https://www.spine.at/,https://twitter.com/EurSpineJournal,https://www.wikidata.org/wiki/Q15763992
2192-6352,Progress in artificial intelligence,,https://www.springer.com/journal/13748/submission-guidelines,https://www.springer.com/journal/13748/editors,,https://www.springer.com/journal/13748,,Asociación Española de Inteligencia Artificial (AEPIA),,,http://www.aepia.org/aepia/,,,,https://www.wikidata.org/wiki/Q89418154
0174-1578,Journal of comparative physiology,Journal of Comparative Physiology B,https://www.springer.com/journal/360/submission-guidelines,https://www.springer.com/journal/360/editors,,https://link.springer.com/journal/360,,,,,,,,,https://www.wikidata.org/wiki/Q2441459
1570-0755,Quantum information processing,,https://www.springer.com/journal/11128/submission-guidelines,https://www.springer.com/journal/11128/editors,,https://www.springer.com/journal/11128,,,,,,,,https://twitter.com/quantinfprocess,https://www.wikidata.org/wiki/Q2913810
2524-4876,Human-Intelligent Systems Integration,,https://www.springer.com/journal/42454/submission-guidelines,https://www.springer.com/journal/42454/editors,,https://www.springer.com/journal/42454,,,,,,,,,https://www.wikidata.org/wiki/Q96707406
0376-0081,Virchows Archiv fuer Pathologische Anatomie und Physiologie und fuer Klinische Medizin,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27713804
0340-1227,Virchows Archiv. A. Pathological anatomy and histology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27713799
1598-5865,Journal of Applied Mathematics and Computing,,https://www.springer.com/journal/12190/submission-guidelines,https://www.springer.com/journal/12190/editors,,https://www.springer.com/journal/12190,,,,,,,,,https://www.wikidata.org/wiki/Q15752715
1389-4978,Journal of happiness studies,,https://www.springer.com/journal/10902/submission-guidelines,https://www.springer.com/journal/10902/editors,,https://www.springer.com/journal/10902,,,,,,,,,https://www.wikidata.org/wiki/Q15751029
0943-1950,Psychotherapie-Forum,Psychotherapie Forum,https://www.springer.com/journal/729/submission-guidelines,https://www.springer.com/journal/729/editors,,https://link.springer.com/journal/729,,,,,,,,,https://www.wikidata.org/wiki/Q96730609
0009-3122,Chemistry of heterocyclic compounds,,https://www.springer.com/journal/10593/submission-guidelines,https://www.springer.com/journal/10593/editors,,https://link.springer.com/journal/10593,,,,,,,,,https://www.wikidata.org/wiki/Q2962575
0932-433X,Der Schmerz,,https://www.springer.com/journal/482/submission-guidelines,https://www.springer.com/journal/482/editors,,https://link.springer.com/journal/482,,Deutsche Schmerzgesellschaft e.V.,Österreichische Schmerzgesellschaft (ÖSG),Swiss Pain Society (SPS),https://www.schmerzgesellschaft.de/,https://www.oesg.at/,https://swisspainsociety.ch/de/,,https://www.wikidata.org/wiki/Q2413522
